Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2024,2,15,14,30,357,217,398,0.7000000000000001,6.7,1014,65.76,174,4.3,0.15,79,870,520
2024,2,15,15,30,788,69,370,2,7,1012,70.36,178,4.5,0.15,69,788,370
2024,2,15,16,30,601,54,187,3.1,6.300000000000001,1011,79.94,186,4.4,0.15,54,601,187
2024,2,15,17,30,158,19,25,3.5,5.9,1010,84.74,198,4.5,0.15,19,158,25
2024,2,15,18,30,0,0,0,4.5,6.4,1009,87.62,216,4.5,0.15,0,0,0
2024,2,15,19,30,0,0,0,5.300000000000001,6.800000000000001,1009,90.45,241,4.3,0.15,0,0,0
2024,2,15,20,30,0,0,0,5.800000000000001,7.1000000000000005,1009,91.66,273,4.7,0.15,0,0,0
2024,2,15,21,30,0,0,0,5.9,6.9,1010,93.31,298,5.300000000000001,0.15,0,0,0
2024,2,15,22,30,0,0,0,4.7,5.7,1011,93.49,305,4.800000000000001,0.15,0,0,0
2024,2,15,23,30,0,0,0,3,4.1000000000000005,1011,92.59,303,3.8000000000000003,0.15,0,0,0
2024,2,16,0,30,0,0,0,1.9000000000000001,3.1,1012,91.84,301,3.7,0.15,0,0,0
2024,2,16,1,30,0,0,0,1.1,2.6,1012,90.07000000000001,302,4,0.15,0,0,0
2024,2,16,2,30,0,0,0,0.2,1.8,1013,89.08,302,3.8000000000000003,0.15,0,0,0
2024,2,16,3,30,0,0,0,-0.8,1.1,1014,87.23,303,3.5,0.15,0,0,0
2024,2,16,4,30,0,0,0,-1.6,0.5,1014,85.99,307,3.3000000000000003,0.15,0,0,0
2024,2,16,5,30,0,0,0,-2.3000000000000003,-0.30000000000000004,1015,86.51,311,3.1,0.15,0,0,0
2024,2,16,6,30,0,0,0,-3,-0.1,1016,80.96000000000001,311,3,0.15,0,0,0
2024,2,16,7,30,407,30,67,-2.5,1.6,1016,74.18,311,3.5,0.15,30,407,67
2024,2,16,8,30,216,128,186,-2.5,3.3000000000000003,1016,65.97,312,4.1000000000000005,0.15,56,717,249
2024,2,16,9,30,366,179,333,-3.3000000000000003,4.3,1017,57.67,309,4.2,0.15,72,846,429
2024,2,16,10,30,311,244,411,-3.5,5.2,1017,53.31,303,4,0.15,80,908,568
2024,2,16,11,30,437,235,500,-3.5,5.9,1016,50.93,298,3.9000000000000004,0.15,85,934,652
2024,2,16,12,30,427,246,513,-3.3000000000000003,6.4,1015,50.01,295,3.6,0.15,95,918,670
2024,2,16,13,30,377,249,473,-3,6.7,1014,49.92,292,3.2,0.15,101,877,622
2024,2,16,14,30,525,187,456,-2.5,6.6000000000000005,1014,52.1,290,2.5,0.15,98,824,520
2024,2,16,15,30,295,183,297,-0.9,6.1000000000000005,1014,60.93,291,1.4000000000000001,0.15,87,728,368
2024,2,16,16,30,9,81,83,1,5.7,1013,71.88,309,0.6000000000000001,0.15,64,552,188
2024,2,16,17,30,87,21,25,-1.9000000000000001,5,1013,61,220,0.5,0.15,20,139,26
2024,2,16,18,30,0,0,0,-1.3,3.8000000000000003,1012,69.24,120,1,0.15,0,0,0
2024,2,16,19,30,0,0,0,-0.4,3.1,1011,77.85000000000001,127,1.5,0.16,0,0,0
2024,2,16,20,30,0,0,0,-0.4,2.6,1010,80.51,130,1.9000000000000001,0.16,0,0,0
2024,2,16,21,30,0,0,0,-0.6000000000000001,2,1009,82.99,131,2.2,0.16,0,0,0
2024,2,16,22,30,0,0,0,-0.5,1.7000000000000002,1008,85.02,130,2,0.16,0,0,0
2024,2,16,23,30,0,0,0,0.1,1.7000000000000002,1008,88.9,120,2,0.16,0,0,0
2024,2,17,0,30,0,0,0,0.5,1.5,1007,93.02,96,2.4000000000000004,0.16,0,0,0
2024,2,17,1,30,0,0,0,0.5,1.2000000000000002,1006,95.09,70,2.8000000000000003,0.16,0,0,0
2024,2,17,2,30,0,0,0,0.30000000000000004,1,1005,95.28,54,3.2,0.16,0,0,0
2024,2,17,3,30,0,0,0,0.2,0.7000000000000001,1004,96.5,40,3.2,0.16,0,0,0
2024,2,17,4,30,0,0,0,0.1,0.6000000000000001,1005,96.2,193,2.8000000000000003,0.16,0,0,0
2024,2,17,5,30,0,0,0,-0.1,0.4,1006,96.36,346,3.2,0.16,0,0,0
2024,2,17,6,30,0,0,0,-0.4,0.5,1007,93.7,329,4,0.16,0,0,0
2024,2,17,7,30,161,41,56,-0.5,1.1,1008,89.07000000000001,319,5.1000000000000005,0.16,41,200,60
2024,2,17,8,30,0,36,36,-0.8,1.8,1009,82.84,316,6.300000000000001,0.16,80,596,243
2024,2,17,9,30,153,171,236,-2.3000000000000003,2.3000000000000003,1010,71.66,315,7,0.16,88,807,432
2024,2,17,10,30,41,203,225,-3.6,2.6,1011,63.65,314,7.1000000000000005,0.16,87,909,580
2024,2,17,11,30,381,285,518,-4.3,2.7,1011,59.910000000000004,310,7,0.16,87,953,670
2024,2,17,12,30,176,301,412,-4.6000000000000005,2.7,1011,58.63,305,7,0.16,88,960,694
2024,2,17,13,30,271,262,424,-4.9,2.7,1011,57.49,302,7,0.16,87,944,652
2024,2,17,14,30,801,112,526,-5.2,2.3000000000000003,1011,57.53,302,6.800000000000001,0.16,81,909,550
2024,2,17,15,30,112,180,224,-5.6000000000000005,1.6,1012,58.78,302,6.2,0.16,71,843,400
2024,2,17,16,30,634,54,199,-5.800000000000001,0.4,1012,63.38,302,5,0.16,54,686,211
2024,2,17,17,30,245,21,32,-5.6000000000000005,-1.1,1013,71.43,298,3.7,0.16,21,245,32
2024,2,17,18,30,0,0,0,-5.6000000000000005,-2.2,1014,77.33,293,2.9000000000000004,0.16,0,0,0
2024,2,17,19,30,0,0,0,-5.7,-3,1014,81.33,287,2.5,0.15,0,0,0
2024,2,17,20,30,0,0,0,-5.9,-3.5,1015,83.72,282,2.4000000000000004,0.15,0,0,0
2024,2,17,21,30,0,0,0,-6,-3.7,1015,84.32000000000001,281,2.4000000000000004,0.15,0,0,0
2024,2,17,22,30,0,0,0,-6,-3.9000000000000004,1015,85.47,281,2.4000000000000004,0.15,0,0,0
2024,2,17,23,30,0,0,0,-6,-4.1000000000000005,1016,86.32000000000001,277,2.4000000000000004,0.15,0,0,0
2024,2,18,0,30,0,0,0,-6.2,-4.4,1016,87.46000000000001,272,2.4000000000000004,0.15,0,0,0
2024,2,18,1,30,0,0,0,-6.4,-4.7,1016,87.82000000000001,268,2.4000000000000004,0.15,0,0,0
2024,2,18,2,30,0,0,0,-6.800000000000001,-4.9,1015,86.44,265,2.4000000000000004,0.15,0,0,0
2024,2,18,3,30,0,0,0,-7.300000000000001,-5.1000000000000005,1015,84.57000000000001,261,2.2,0.15,0,0,0
2024,2,18,4,30,0,0,0,-7.7,-5.1000000000000005,1015,82.24,251,2.1,0.15,0,0,0
2024,2,18,5,30,0,0,0,-7.800000000000001,-5,1015,80.82000000000001,234,2.2,0.15,0,0,0
2024,2,18,6,30,0,0,0,-7.800000000000001,-4.2,1015,76.22,219,2.9000000000000004,0.15,0,0,0
2024,2,18,7,30,69,36,43,-7.1000000000000005,-2.1,1015,68.68,213,4,0.15,30,490,78
2024,2,18,8,30,489,98,234,-6.2,0.2,1015,61.99,216,4.800000000000001,0.15,51,786,269
2024,2,18,9,30,465,163,363,-6.1000000000000005,2.1,1014,54.56,219,5,0.15,61,907,452
2024,2,18,10,30,814,117,562,-5.4,3.5,1013,52.36,222,5,0.15,68,966,596
2024,2,18,11,30,664,181,590,-4.5,4.800000000000001,1012,50.99,226,5,0.15,71,985,678
2024,2,18,12,30,546,245,592,-3.7,5.800000000000001,1011,50.63,231,5,0.15,73,990,702
2024,2,18,13,30,501,236,538,-2.9000000000000004,6.6000000000000005,1010,50.85,236,4.9,0.15,72,976,661
2024,2,18,14,30,480,188,438,-2,6.9,1010,53.19,238,4.4,0.15,68,933,554
2024,2,18,15,30,632,116,365,-0.8,6.2,1010,60.870000000000005,238,3.3000000000000003,0.15,60,862,400
2024,2,18,16,30,699,49,212,0.5,3.8000000000000003,1010,79.16,239,2.4000000000000004,0.15,46,715,213
2024,2,18,17,30,301,21,36,-1.1,1.7000000000000002,1010,81.63,246,2.3000000000000003,0.15,21,301,36
